Income,Credit_Score,Debt,Zip_Code,Credit_Card_Eligibility
99309,681,9305,56002,1
134195,706,10590,76761,1
105901,815,19618,81310,1
103576,837,7662,88579,1
111508,735,3123,26163,1
105464,668,17037,78380,1
140281,765,4158,82883,1
96260,833,8700,61885,1
115440,663,10531,96340,1
136683,682,9879,46764,1
121430,659,5543,72126,1
81987,729,13980,77224,1
105105,841,15156,57055,1
93026,713,9580,61599,1
148309,839,18581,92787,1
125927,717,3911,88040,1
137535,741,13582,49720,1
122946,774,11120,54484,1
136561,820,5235,48852,1
90377,729,4799,23219,1
133592,708,14225,58865,1
87347,829,16709,64457,1
113776,746,3766,46817,1
83783,668,4111,78993,1
135798,798,7015,62380,1
84298,671,6856,60400,1
135161,658,16490,46258,1
140652,658,2426,91006,1
114484,676,14497,58957,1
100922,666,18915,28281,1
114028,821,11336,87264,1
100316,694,5316,61331,1
96968,657,5362,55680,1
110266,795,4693,48723,1
104000,774,8990,20162,1
94011,772,15133,61095,1
82866,682,14178,21338,1
85898,650,10629,97832,1
98395,655,18395,21675,1
119019,690,14751,99606,1
84006,832,425,30080,1
114393,654,3044,23936,1
90956,836,11480,20019,1
130042,729,11106,77282,1
86078,667,6229,59681,1
109631,826,1239,98304,1
142901,731,6566,83861,1
149497,714,19775,14486,1
121574,732,4213,92021,1
111417,831,3006,89864,1
145006,838,7025,29112,1
119454,785,19423,61697,1
81587,780,6558,65998,1
134710,674,1184,36576,1
98816,718,18968,60100,1
109432,832,14430,91238,1
128617,817,8102,31320,1
114217,731,13869,93973,1
100884,827,7116,75729,1
85454,766,12937,94879,1
123618,744,4383,39144,1
142671,682,18083,67326,1
127111,760,4507,87148,1
119613,795,14735,29307,1
139993,774,16519,70598,1
88848,834,2025,29623,1
146125,665,19919,30249,1
141602,729,4854,83765,1
122222,687,5367,82131,1
129223,818,2890,48377,1
145333,784,19141,62365,1
132732,727,3773,44551,1
129420,830,15819,52926,1
82462,712,1528,97750,1
89460,761,11820,48599,1
89275,738,5049,32593,1
93269,809,848,70334,1
145942,687,10119,69893,1
102553,799,10357,52636,1
104366,793,16167,79225,1
124036,701,12478,50363,1
97369,678,2121,65959,1
91795,793,12910,90223,1
148154,725,4681,95917,1
110143,794,14755,99125,1
109425,713,472,11120,1
85368,740,18171,26491,1
84621,738,113,53638,1
138829,662,13690,49062,1
140294,721,6473,15193,1
94719,833,8530,99144,1
109227,654,18669,25213,1
87566,661,1196,89766,1
92306,818,16462,93959,1
133822,652,6017,27187,1
104042,682,2652,20040,1
95086,770,10832,76302,1
97387,699,5385,39949,1
107042,833,14708,13527,1
131618,786,17211,86557,1
98323,827,14571,93408,1
98019,678,11002,87294,1
120863,688,3385,28757,1
90283,740,1965,35412,1
98279,749,2427,24312,1
126999,822,2841,32119,1
142780,666,6563,21804,1
102908,705,14387,63986,1
141584,695,5840,56545,1
130225,716,15154,86519,1
117952,846,14093,39999,1
117663,791,4352,49758,1
141381,716,184,79519,1
127929,672,10384,13768,1
89343,743,14319,11504,1
119791,838,8437,77986,1
109134,800,10426,86772,1
127101,804,7504,18002,1
149443,703,18471,85427,1
137530,787,600,48787,1
126799,726,7804,23898,1
84827,665,13249,20472,1
142653,690,5537,90800,1
93699,747,19417,93227,1
85313,832,18440,42632,1
93598,777,14685,43743,1
108807,710,8724,88538,1
149390,735,5084,53386,1
125226,767,2042,53388,1
139550,749,16741,31323,1
83558,698,16761,79269,1
130113,829,13336,51319,1
132999,651,13414,77759,1
135878,769,4797,26868,1
116343,827,3307,12080,1
138219,772,13721,23776,1
115186,735,2596,76231,1
116966,820,17167,65452,1
113769,726,18763,63812,1
133218,785,11795,73271,1
99229,708,14984,87585,1
107877,842,12134,68542,1
138001,661,10782,25628,1
118084,653,9234,18265,1
96806,766,18922,34671,1
117034,744,14618,22460,1
120317,774,17245,13477,1
135468,690,18260,12202,1
99094,772,10027,99410,1
137796,656,13986,21850,1
90589,718,12400,30809,1
137221,718,3526,80886,1
81657,730,11593,12806,1
119531,679,1622,17163,1
132227,722,5518,10185,1
83164,655,2657,34718,1
121247,738,18316,87081,1
99601,796,8699,66202,1
130599,715,13955,35215,1
84552,659,19862,38325,1
89417,793,2656,28458,1
138579,686,16673,26006,1
148207,726,5858,42969,1
83722,726,19213,86820,1
120031,681,10401,37655,1
101438,696,8758,91234,1
138819,759,1473,19102,1
123856,849,13281,77107,1
113576,820,15964,31553,1
121938,769,18371,94079,1
129028,813,12057,89570,1
139807,803,7673,76865,1
129877,659,19644,51420,1
123461,808,14281,35382,1
120469,746,3251,79235,1
100435,806,5054,48795,1
94191,654,1716,61425,1
107386,726,9204,67402,1
111721,650,14106,72539,1
134786,780,1310,86203,1
93704,716,17001,33459,1
136635,848,15882,59649,1
82123,812,4257,82495,1
142993,664,15846,56384,1
105416,844,10420,81746,1
81814,742,13012,88053,1
130258,679,468,66278,1
96508,752,5905,88156,1
115699,731,12308,46744,1
126335,724,15634,98340,1
126806,820,14801,40568,1
143768,709,17523,27991,1
115739,689,9628,18912,1
114785,842,8728,42527,1
111980,806,17335,60426,1
81609,723,11005,30407,1
146253,770,19390,22344,1
108141,796,7890,12355,1
110009,652,7077,64733,1
86782,685,1971,76285,1
105933,692,13568,94971,1
88307,792,1191,55733,1
118346,818,12820,66915,1
130772,764,7765,62716,1
120149,758,10254,48526,1
107526,739,3046,28088,1
148477,813,11750,75377,1
85695,733,12703,54405,1
119169,726,16688,48842,1
127947,810,8043,71788,1
127224,654,4908,61529,1
125865,727,10627,99939,1
105553,740,2804,62383,1
140410,736,10176,49177,1
104816,663,3936,49056,1
135026,753,17096,98249,1
130705,845,9873,76421,1
141922,732,11390,43632,1
81881,824,8366,49685,1
119567,703,19589,87222,1
127365,781,14614,78590,1
105006,744,6506,18977,1
121198,658,18156,58967,1
102831,702,17458,84072,1
96459,726,8783,25070,1
112443,709,11170,92473,1
122316,695,14609,31500,1
144486,703,7322,20011,1
85877,723,12174,58039,1
119553,761,16208,18896,1
84922,744,2410,90118,1
84686,814,13636,49958,1
112766,672,9039,51912,1
112006,676,14990,10814,1
111422,719,6441,85276,1
92205,843,8685,34719,1
103527,758,13778,30150,1
98443,838,13191,80494,1
96524,726,9732,13825,1
108202,828,3956,60368,1
145552,699,6553,24800,1
126142,773,19478,85535,1
141692,668,2365,96390,1
100855,650,6668,85017,1
140372,689,5000,58505,1
105095,809,19731,67899,1
118724,671,3675,92782,1
129241,761,12907,32601,1
132003,843,17336,20677,1
148379,689,19684,39552,1
95972,687,19563,97858,1
102927,697,15136,77891,1
146630,832,11155,84693,1
132347,724,12219,43292,1
149518,832,3247,76097,1
125283,828,4415,83703,1
92205,756,19741,26184,1
92748,837,6472,99336,1
101097,657,4848,71046,1
83092,735,1037,76741,1
133311,717,15634,71377,1
102692,724,8262,22039,1
103862,849,11066,55161,1
84926,786,15554,45006,1
83969,739,7008,27544,1
115733,779,15263,22987,1
149855,729,16238,15239,1
121743,744,5642,54785,1
119876,719,16489,33358,1
100323,739,17153,92674,1
96428,708,19324,66450,1
114578,796,14531,98520,1
144140,677,10384,38428,1
86364,721,16336,19096,1
115349,663,13661,57582,1
80691,673,11687,34536,1
146467,761,13404,67395,1
125896,693,4355,78157,1
137062,705,933,79484,1
93861,769,8766,11287,1
143928,828,5906,64510,1
121347,681,12572,33902,1
83121,827,12279,66188,1
108164,818,10723,31164,1
105491,843,10611,91204,1
139222,674,8261,11772,1
103165,765,4474,63054,1
83748,838,16638,64878,1
106553,715,4787,42238,1
140380,691,13575,68293,1
124331,842,7862,91298,1
119560,813,10956,17213,1
133865,725,10663,24941,1
126686,786,16120,25964,1
84675,813,3742,36855,1
146706,687,2035,68769,1
90068,810,1967,93504,1
134460,819,1852,11046,1
126418,710,19567,24909,1
106206,823,10547,89114,1
80287,738,6618,33368,1
102337,838,13859,81255,1
100666,667,8303,91496,1
81161,719,11350,99142,1
118751,731,16566,25624,1
94758,765,164,20352,1
145780,729,6958,90539,1
83178,664,2137,19223,1
111831,825,10215,88254,1
82176,849,16838,76851,1
113654,662,18669,60044,1
106627,768,16925,97089,1
132550,692,6033,95000,1
124910,837,2665,41419,1
138251,706,13129,23767,1
115422,848,12125,82002,1
91984,666,6189,41028,1
141386,827,13708,57953,1
87135,681,18072,67965,1
80320,799,5095,79776,1
101684,704,14409,41459,1
135913,834,7583,92331,1
101889,662,1637,34689,1
128899,696,14670,90446,1
90770,736,5966,77982,1
119321,711,4670,13346,1
121777,831,5203,55179,1
126250,678,18274,50517,1
120130,671,19589,79678,1
129346,714,8669,91606,1
82537,678,14968,82623,1
95216,697,2366,99288,1
83009,654,18910,91171,1
109327,812,366,68916,1
94209,750,15647,97754,1
128443,720,9907,58575,1
95029,823,6606,55039,1
147613,812,12,59955,1
136997,822,19623,90260,1
142559,790,2317,65871,1
144892,787,15429,70678,1
88635,715,7485,41351,1
113065,847,16759,70693,1
113783,721,256,41433,1
114152,674,16833,84797,1
138741,821,15903,89015,1
131502,709,3212,25804,1
109092,824,6175,55101,1
97653,689,13571,70115,1
120469,656,16087,88363,1
139754,823,7446,54700,1
109978,800,17692,87576,1
123169,695,14877,29477,1
128287,735,12943,26127,1
134745,790,10306,96718,1
85543,670,4016,36049,1
136392,650,5912,22473,1
101067,772,442,92245,1
131033,796,2944,71836,1
125256,774,3936,52464,1
149345,837,398,23714,1
102191,682,15696,70878,1
108992,653,2995,44208,1
128803,652,6329,97104,1
143477,740,2216,84683,1
93210,701,18091,91803,1
106270,677,11523,51514,1
142008,719,2568,15136,1
85197,847,160,41516,1
87452,832,15648,86982,1
121486,706,8067,73878,1
94859,757,3904,55099,1
107236,793,3573,23188,1
111899,673,1825,61188,1
112083,846,13786,15560,1
147708,818,9815,46397,1
96663,726,13794,87193,1
99053,824,1176,48082,1
91085,725,19604,94376,1
110564,718,7820,51430,1
139095,750,16514,60522,1
149517,808,19946,50397,1
101153,741,1499,86860,1
85247,741,7626,35247,1
90553,679,16137,93094,1
100811,667,19172,29943,1
86135,693,3708,49460,1
85573,804,1769,51986,1
87189,748,9510,54514,1
123646,803,14226,90908,1
133687,770,15634,62385,1
148312,764,6731,22631,1
107564,709,10965,77008,1
108835,795,19428,36955,1
141587,705,375,57367,1
87697,680,15517,40802,1
97046,750,19420,80408,1
137823,708,6218,53341,1
133370,773,17124,23691,1
89615,779,8495,14753,1
85060,746,1085,11833,1
140519,816,13073,18645,1
141158,838,11371,50024,1
114782,756,17594,90598,1
138255,840,11226,19635,1
136918,667,19503,30064,1
105256,794,10046,19940,1
110005,816,16651,45169,1
86638,720,19158,88647,1
117419,755,11041,55200,1
113377,703,4349,66329,1
123116,743,4965,61158,1
116634,725,13492,39739,1
103382,684,13336,27793,1
136063,660,19843,93682,1
102394,710,17373,43677,1
147789,693,12684,76296,1
80864,770,17321,33022,1
120222,717,6654,81148,1
93666,674,7342,37265,1
100955,825,2358,10530,1
149590,809,19729,19551,1
146471,733,6360,38394,1
123298,763,3743,52987,1
143108,781,7159,58984,1
128924,815,518,78096,1
96709,840,16652,94097,1
89726,824,12925,80639,1
140824,650,14810,34090,1
120542,780,16239,93457,1
100245,735,5475,12781,1
114753,711,4185,27330,1
101316,713,5161,15257,1
95960,794,9580,68642,1
110791,775,9886,64249,1
105216,754,11465,61663,1
112467,711,11221,44956,1
144427,684,2335,25615,1
142047,662,3674,10881,1
127014,812,4576,11847,1
84078,692,14972,61127,1
130519,779,500,97646,1
84042,833,8083,47336,1
129052,760,8294,91850,1
94389,777,15720,49931,1
148111,700,5543,53924,1
130733,831,19130,32966,1
114754,793,3276,54023,1
98624,795,19469,21320,1
106681,784,6613,67841,1
104704,694,11729,75125,1
87493,813,1327,77752,1
149639,818,7772,99937,1
134383,691,10666,71858,1
82994,784,16289,68714,1
149280,664,18946,21780,1
127234,709,19701,86230,1
127291,689,18820,80345,1
85594,814,5769,92098,1
87371,843,13663,11929,1
127315,761,5918,24244,1
96626,832,17473,21116,1
87130,726,4555,97954,1
86828,754,2394,91243,1
137514,756,666,93301,1
132664,771,12355,45895,1
97883,729,2234,88636,1
123059,774,6335,33867,1
122932,833,17620,11208,1
141269,821,18007,54085,1
82035,834,17758,75572,1
120745,783,11503,75234,1
97241,681,6359,93748,1
132975,757,16560,21252,1
103154,763,13876,95261,1
105625,795,2928,17006,1
124950,717,7617,99595,1
136396,776,7614,80883,1
93331,784,4274,42171,1
143927,763,4971,38517,1
143014,657,8389,34274,1
119346,713,17352,43577,1
134478,784,19539,37648,1
92254,690,2504,79654,1
135734,689,6006,27910,1
108621,652,7943,88619,1
126121,794,17653,59647,1
140197,843,17748,88723,1
122431,759,923,10424,1
84837,763,16854,61899,1
128994,761,10246,36641,1
92615,829,12475,44750,1
81466,799,19338,91454,1
110771,653,17532,33154,1
145911,783,3086,58166,1
100746,815,14860,21992,1
140739,675,17013,44001,1
81893,788,7407,24546,1
110573,666,774,51524,1
120874,741,8709,78555,1
113367,680,16311,11304,1
101199,812,1343,59284,1
137724,793,10161,92368,1
116405,756,11419,98327,1
95989,795,7797,20022,1
108931,760,19283,85886,1
89290,750,934,87354,1
118367,761,1986,43617,1
110133,711,14016,79498,1
107052,761,5465,68824,1
120475,804,9966,80390,1
137656,812,15721,44307,1
84633,765,1505,78480,1
97304,822,5363,32327,1
126546,684,15940,13244,1
87008,677,10846,32720,1
128291,752,1010,35090,1
107405,774,14924,74277,1
116386,751,13482,58536,1
100827,786,19861,17855,1
113040,792,9369,11601,1
140354,670,3857,41952,1
98157,701,9864,60374,1
115315,812,10120,15690,1
115932,746,11370,22521,1
101164,700,2553,86019,1
94414,732,15489,18058,1
94327,704,4389,23704,1
80946,726,16935,68933,1
94693,776,11089,81101,1
107241,821,9231,53856,1
95540,842,3051,47256,1
144757,742,5322,67352,1
121203,737,11789,40615,1
105081,729,2555,11927,1
141861,802,17473,25512,1
91350,741,12767,18301,1
135512,696,458,96849,1
136809,833,15701,83993,1
122832,687,16066,81028,1
108369,788,4721,78759,1
111728,844,12446,98047,1
97576,664,6304,96991,1
109001,650,13565,73058,1
80390,784,10199,74926,1
125436,650,1920,33434,1
91569,698,13227,40341,1
93029,745,7694,25007,1
102490,806,6298,36799,1
125875,675,6629,65820,1
85867,736,12719,25674,1
89121,822,5146,25426,1
81539,742,17387,82631,1
97027,751,19467,54791,1
88921,720,10306,99640,1
130435,789,2589,13255,1
90310,744,4310,43826,1
143965,809,2241,98568,1
149922,767,13601,14944,1
92242,797,7711,47826,1
88947,768,938,40497,1
141816,700,4301,37723,1
128785,730,3970,45287,1
80507,685,3999,21845,1
146972,716,3408,99833,1
107151,778,13807,78106,1
91618,763,8962,82986,1
96122,804,16632,95807,1
87354,760,13385,65569,1
110979,817,5950,91434,1
132774,791,2926,89925,1
85037,749,7975,35463,1
108633,846,6966,10744,1
104495,758,9133,98340,1
144550,769,6587,46282,1
116483,728,5091,62082,1
114069,783,8985,64689,1
87370,810,17061,86407,1
119133,832,1561,89072,1
80692,668,8644,98633,1
108926,776,14785,74766,1
123390,678,3656,75711,1
129593,838,16139,13217,1
85209,847,209,90642,1
86533,673,4983,40359,1
87211,800,7141,63509,1
89927,659,10118,71970,1
104594,831,16261,32357,1
87933,754,3966,52354,1
120696,818,10069,48570,1
145449,826,8818,17034,1
147616,794,10918,26263,1
86089,833,9650,52180,1
136548,822,19208,60099,1
106123,807,1250,84312,1
87797,821,4758,85348,1
130013,704,4363,95275,1
88346,796,2163,36925,1
113672,806,9815,29575,1
97653,651,1853,32231,1
129556,813,17137,86935,1
106140,796,1868,57731,1
81184,784,16565,33100,1
114493,803,17897,20768,1
124148,760,15568,69337,1
104846,687,9094,60697,1
102195,780,19728,21357,1
85606,751,5238,76973,1
83956,843,7089,34946,1
96555,744,18940,96424,1
98690,741,5280,81038,1
138502,720,4244,65149,1
128849,820,2164,15566,1
106347,839,15149,51576,1
129056,848,14088,63318,1
143851,673,18405,79550,1
121850,816,2821,61408,1
107843,717,10473,63506,1
142320,777,13686,89149,1
109793,742,9762,50167,1
119516,693,5969,43699,1
97857,782,12178,59545,1
99627,704,6168,62429,1
141822,807,17097,97350,1
132248,678,14096,33386,1
135798,803,7203,69273,1
124116,803,3545,51585,1
108557,686,863,17509,1
122614,764,16148,97852,1
92720,830,17809,86607,1
137608,807,18688,88764,1
115892,652,653,87150,1
80924,771,8129,85837,1
131322,692,443,73305,1
106478,656,5106,52851,1
126418,774,4436,86910,1
142217,698,19241,44407,1
91781,770,9472,56606,1
85515,722,3039,89518,1
116133,690,8291,55652,1
89095,755,10278,20248,1
100470,726,16285,20515,1
123129,831,13944,20830,1
88531,776,2737,70631,1
117038,846,1607,16799,1
122674,740,2953,84083,1
109831,804,12173,24328,1
137174,657,5933,22679,1
91279,681,11386,31058,1
118220,713,15221,56696,1
140610,787,4682,95442,1
132719,662,14853,48872,1
133051,840,11284,64971,1
136652,742,11154,92083,1
145524,812,9047,33306,1
86470,710,10338,38210,1
147598,831,14323,55693,1
121798,657,4925,38239,1
133473,678,5783,78917,1
99880,744,12343,17447,1
124439,690,9917,95904,1
94308,807,10145,30271,1
115081,798,6723,75875,1
130383,660,16568,95510,1
89837,651,16905,66843,1
132151,827,17632,36221,1
116824,818,13349,74388,1
113073,843,1002,66467,1
106299,780,6266,83269,1
138861,729,11330,80585,1
110063,828,14980,53086,1
149453,845,7017,96624,1
148472,736,8585,91144,1
94506,802,16011,10638,1
106026,807,18001,83245,1
107672,755,17044,80679,1
118417,788,5524,72934,1
132413,666,5250,76760,1
145066,803,7512,57234,1
139213,672,319,71049,1
130971,833,10416,73843,1
107281,829,3600,58047,1
108091,697,5279,19741,1
130494,669,18151,73004,1
98610,651,15494,71489,1
81079,737,18182,32991,1
126751,680,12398,36081,1
135432,804,282,67304,1
110951,779,14030,25642,1
139872,727,15302,85103,1
87235,653,5166,27399,1
142712,790,7121,43103,1
101473,812,14677,25330,1
147567,777,16373,26464,1
112230,849,4896,12134,1
148876,843,16514,59409,1
120644,783,1293,10184,1
128664,680,6957,59274,1
125203,787,16444,82799,1
